0 0 14.2
0 0 14.2
0 0 14.2
0 0 14.2
0 0 14.2
0 0 14.2
0 0 14.2
0 0 14.2
0 0 14.2
0 0 14.2
0 0 14.2
0 0 14.2
0 0 14.2
0 0 14.2
0 0 14.2
0 0 14.2
0 0 14.2
0 0 14.2
0 0 14.2
0 0 14.2
0 0 14.2
nan nan nan
0.312869 0 14.1754
0.297556 0.0966818 14.1754
0.253116 0.1839 14.1754
0.1839 0.253116 14.1754
0.0966818 0.297556 14.1754
1.91577e-17 0.312869 14.1754
-0.0966818 0.297556 14.1754
-0.1839 0.253116 14.1754
-0.253116 0.1839 14.1754
-0.297556 0.0966818 14.1754
-0.312869 3.83154e-17 14.1754
-0.297556 -0.0966818 14.1754
-0.253116 -0.1839 14.1754
-0.1839 -0.253116 14.1754
-0.0966818 -0.297556 14.1754
-5.74731e-17 -0.312869 14.1754
0.0966818 -0.297556 14.1754
0.1839 -0.253116 14.1754
0.253116 -0.1839 14.1754
0.297556 -0.0966818 14.1754
0.312869 -7.66308e-17 14.1754
nan nan nan
0.618034 0 14.1021
0.587785 0.190983 14.1021
0.5 0.363271 14.1021
0.363271 0.5 14.1021
0.190983 0.587785 14.1021
3.78437e-17 0.618034 14.1021
-0.190983 0.587785 14.1021
-0.363271 0.5 14.1021
-0.5 0.363271 14.1021
-0.587785 0.190983 14.1021
-0.618034 7.56873e-17 14.1021
-0.587785 -0.190983 14.1021
-0.5 -0.363271 14.1021
-0.363271 -0.5 14.1021
-0.190983 -0.587785 14.1021
-1.13531e-16 -0.618034 14.1021
0.190983 -0.587785 14.1021
0.363271 -0.5 14.1021
0.5 -0.363271 14.1021
0.587785 -0.190983 14.1021
0.618034 -1.51375e-16 14.1021
nan nan nan
0.907981 0 13.982
0.863541 0.280582 13.982
0.734572 0.533698 13.982
0.533698 0.734572 13.982
0.280582 0.863541 13.982
5.55978e-17 0.907981 13.982
-0.280582 0.863541 13.982
-0.533698 0.734572 13.982
-0.734572 0.533698 13.982
-0.863541 0.280582 13.982
-0.907981 1.11196e-16 13.982
-0.863541 -0.280582 13.982
-0.734572 -0.533698 13.982
-0.533698 -0.734572 13.982
-0.280582 -0.863541 13.982
-1.66793e-16 -0.907981 13.982
0.280582 -0.863541 13.982
0.533698 -0.734572 13.982
0.734572 -0.533698 13.982
0.863541 -0.280582 13.982
0.907981 -2.22391e-16 13.982
nan nan nan
1.17557 0 13.818
1.11803 0.363271 13.818
0.951057 0.690983 13.818
0.690983 0.951057 13.818
0.363271 1.11803 13.818
7.19829e-17 1.17557 13.818
-0.363271 1.11803 13.818
-0.690983 0.951057 13.818
-0.951057 0.690983 13.818
-1.11803 0.363271 13.818
-1.17557 1.43966e-16 13.818
-1.11803 -0.363271 13.818
-0.951057 -0.690983 13.818
-0.690983 -0.951057 13.818
-0.363271 -1.11803 13.818
-2.15949e-16 -1.17557 13.818
0.363271 -1.11803 13.818
0.690983 -0.951057 13.818
0.951057 -0.690983 13.818
1.11803 -0.363271 13.818
1.17557 -2.87932e-16 13.818
nan nan nan
1.41421 0 13.6142
1.345 0.437016 13.6142
1.14412 0.831254 13.6142
0.831254 1.14412 13.6142
0.437016 1.345 13.6142
8.65956e-17 1.41421 13.6142
-0.437016 1.345 13.6142
-0.831254 1.14412 13.6142
-1.14412 0.831254 13.6142
-1.345 0.437016 13.6142
-1.41421 1.73191e-16 13.6142
-1.345 -0.437016 13.6142
-1.14412 -0.831254 13.6142
-0.831254 -1.14412 13.6142
-0.437016 -1.345 13.6142
-2.59787e-16 -1.41421 13.6142
0.437016 -1.345 13.6142
0.831254 -1.14412 13.6142
1.14412 -0.831254 13.6142
1.345 -0.437016 13.6142
1.41421 -3.46382e-16 13.6142
nan nan nan
1.61803 0 13.3756
1.53884 0.5 13.3756
1.30902 0.951057 13.3756
0.951057 1.30902 13.3756
0.5 1.53884 13.3756
9.9076e-17 1.61803 13.3756
-0.5 1.53884 13.3756
-0.951057 1.30902 13.3756
-1.30902 0.951057 13.3756
-1.53884 0.5 13.3756
-1.61803 1.98152e-16 13.3756
-1.53884 -0.5 13.3756
-1.30902 -0.951057 13.3756
-0.951057 -1.30902 13.3756
-0.5 -1.53884 13.3756
-2.97228e-16 -1.61803 13.3756
0.5 -1.53884 13.3756
0.951057 -1.30902 13.3756
1.30902 -0.951057 13.3756
1.53884 -0.5 13.3756
1.61803 -3.96304e-16 13.3756
nan nan nan
1.78201 0 13.108
1.6948 0.550672 13.108
1.44168 1.04744 13.108
1.04744 1.44168 13.108
0.550672 1.6948 13.108
1.09117e-16 1.78201 13.108
-0.550672 1.6948 13.108
-1.04744 1.44168 13.108
-1.44168 1.04744 13.108
-1.6948 0.550672 13.108
-1.78201 2.18234e-16 13.108
-1.6948 -0.550672 13.108
-1.44168 -1.04744 13.108
-1.04744 -1.44168 13.108
-0.550672 -1.6948 13.108
-3.2735e-16 -1.78201 13.108
0.550672 -1.6948 13.108
1.04744 -1.44168 13.108
1.44168 -1.04744 13.108
1.6948 -0.550672 13.108
1.78201 -4.36467e-16 13.108
nan nan nan
1.90211 0 12.818
1.80902 0.587785 12.818
1.53884 1.11803 12.818
1.11803 1.53884 12.818
0.587785 1.80902 12.818
1.16471e-16 1.90211 12.818
-0.587785 1.80902 12.818
-1.11803 1.53884 12.818
-1.53884 1.11803 12.818
-1.80902 0.587785 12.818
-1.90211 2.32942e-16 12.818
-1.80902 -0.587785 12.818
-1.53884 -1.11803 12.818
-1.11803 -1.53884 12.818
-0.587785 -1.80902 12.818
-3.49412e-16 -1.90211 12.818
0.587785 -1.80902 12.818
1.11803 -1.53884 12.818
1.53884 -1.11803 12.818
1.80902 -0.587785 12.818
1.90211 -4.65883e-16 12.818
nan nan nan
1.97538 0 12.5129
1.87869 0.610425 12.5129
1.59811 1.1611 12.5129
1.1611 1.59811 12.5129
0.610425 1.87869 12.5129
1.20957e-16 1.97538 12.5129
-0.610425 1.87869 12.5129
-1.1611 1.59811 12.5129
-1.59811 1.1611 12.5129
-1.87869 0.610425 12.5129
-1.97538 2.41914e-16 12.5129
-1.87869 -0.610425 12.5129
-1.59811 -1.1611 12.5129
-1.1611 -1.59811 12.5129
-0.610425 -1.87869 12.5129
-3.62871e-16 -1.97538 12.5129
0.610425 -1.87869 12.5129
1.1611 -1.59811 12.5129
1.59811 -1.1611 12.5129
1.87869 -0.610425 12.5129
1.97538 -4.83828e-16 12.5129
nan nan nan
2 0 12.2
1.90211 0.618034 12.2
1.61803 1.17557 12.2
1.17557 1.61803 12.2
0.618034 1.90211 12.2
1.22465e-16 2 12.2
-0.618034 1.90211 12.2
-1.17557 1.61803 12.2
-1.61803 1.17557 12.2
-1.90211 0.618034 12.2
-2 2.44929e-16 12.2
-1.90211 -0.618034 12.2
-1.61803 -1.17557 12.2
-1.17557 -1.61803 12.2
-0.618034 -1.90211 12.2
-3.67394e-16 -2 12.2
0.618034 -1.90211 12.2
1.17557 -1.61803 12.2
1.61803 -1.17557 12.2
1.90211 -0.618034 12.2
2 -4.89859e-16 12.2
nan nan nan
1.97538 0 11.8871
1.87869 0.610425 11.8871
1.59811 1.1611 11.8871
1.1611 1.59811 11.8871
0.610425 1.87869 11.8871
1.20957e-16 1.97538 11.8871
-0.610425 1.87869 11.8871
-1.1611 1.59811 11.8871
-1.59811 1.1611 11.8871
-1.87869 0.610425 11.8871
-1.97538 2.41914e-16 11.8871
-1.87869 -0.610425 11.8871
-1.59811 -1.1611 11.8871
-1.1611 -1.59811 11.8871
-0.610425 -1.87869 11.8871
-3.62871e-16 -1.97538 11.8871
0.610425 -1.87869 11.8871
1.1611 -1.59811 11.8871
1.59811 -1.1611 11.8871
1.87869 -0.610425 11.8871
1.97538 -4.83828e-16 11.8871
nan nan nan
1.90211 0 11.582
1.80902 0.587785 11.582
1.53884 1.11803 11.582
1.11803 1.53884 11.582
0.587785 1.80902 11.582
1.16471e-16 1.90211 11.582
-0.587785 1.80902 11.582
-1.11803 1.53884 11.582
-1.53884 1.11803 11.582
-1.80902 0.587785 11.582
-1.90211 2.32942e-16 11.582
-1.80902 -0.587785 11.582
-1.53884 -1.11803 11.582
-1.11803 -1.53884 11.582
-0.587785 -1.80902 11.582
-3.49412e-16 -1.90211 11.582
0.587785 -1.80902 11.582
1.11803 -1.53884 11.582
1.53884 -1.11803 11.582
1.80902 -0.587785 11.582
1.90211 -4.65883e-16 11.582
nan nan nan
1.78201 0 11.292
1.6948 0.550672 11.292
1.44168 1.04744 11.292
1.04744 1.44168 11.292
0.550672 1.6948 11.292
1.09117e-16 1.78201 11.292
-0.550672 1.6948 11.292
-1.04744 1.44168 11.292
-1.44168 1.04744 11.292
-1.6948 0.550672 11.292
-1.78201 2.18234e-16 11.292
-1.6948 -0.550672 11.292
-1.44168 -1.04744 11.292
-1.04744 -1.44168 11.292
-0.550672 -1.6948 11.292
-3.2735e-16 -1.78201 11.292
0.550672 -1.6948 11.292
1.04744 -1.44168 11.292
1.44168 -1.04744 11.292
1.6948 -0.550672 11.292
1.78201 -4.36467e-16 11.292
nan nan nan
1.61803 0 11.0244
1.53884 0.5 11.0244
1.30902 0.951057 11.0244
0.951057 1.30902 11.0244
0.5 1.53884 11.0244
9.9076e-17 1.61803 11.0244
-0.5 1.53884 11.0244
-0.951057 1.30902 11.0244
-1.30902 0.951057 11.0244
-1.53884 0.5 11.0244
-1.61803 1.98152e-16 11.0244
-1.53884 -0.5 11.0244
-1.30902 -0.951057 11.0244
-0.951057 -1.30902 11.0244
-0.5 -1.53884 11.0244
-2.97228e-16 -1.61803 11.0244
0.5 -1.53884 11.0244
0.951057 -1.30902 11.0244
1.30902 -0.951057 11.0244
1.53884 -0.5 11.0244
1.61803 -3.96304e-16 11.0244
nan nan nan
1.41421 0 10.7858
1.345 0.437016 10.7858
1.14412 0.831254 10.7858
0.831254 1.14412 10.7858
0.437016 1.345 10.7858
